nome_x,nome_regiao,quantidade_nascimentos_ate_2010,genero
Uraci,Sudeste,44,masculino
Urandi,Nordeste,16,masculino
Urandir,Sudeste,34,masculino
Urani,Nordeste,11,feminino
Urania,Nordeste,342,feminino
Uranice,Nordeste,12,desconhecido
Uranildes,Nordeste,10,desconhecido
Uranio,Nordeste,23,masculino
Uraquitan,Nordeste,24,desconhecido
Urbana,Sudeste,33,feminino
Urbano,Sudeste,519,masculino
Urbino,Sudeste,15,masculino
Uri,Sudeste,27,masculino
Urias,Sudeste,259,masculino
Uriel,Sudeste,850,masculino
Ursola,Sudeste,31,feminino
Ursolina,Sudeste,16,feminino
Ursula,Sudeste,2214,feminino
Ursulina,Sudeste,114,feminino
Ursulino,Sudeste,20,masculino
Ursulla,Sudeste,14,feminino
Urubatan,Sudeste,86,masculino
Usiel,Sudeste,31,masculino
Ustavo,Sudeste,40,masculino
Utako,Sudeste,12,desconhecido
Utilia,Sudeste,19,feminino
Uyara,Sudeste,49,feminino
Uzias,Sudeste,14,masculino
Uziel,Sudeste,100,masculino
Va,Sudeste,59,ambos
Vadeci,Sudeste,46,provavelmente_masculino
Vadecir,Sudeste,29,masculino
Vadeir,Sudeste,22,masculino
Vadelice,Nordeste,31,feminino
Vademar,Sudeste,34,masculino
Vademir,Sudeste,57,masculino
Vadenice,Sudeste,18,feminino
Vadenir,Sudeste,14,Indefinido
Vaderez,Sudeste,12,feminino
Vaderlei,Sudeste,74,masculino
Vaderleia,Sudeste,12,feminino
Vadete,Sudeste,19,feminino
Vadilson,Sudeste,14,masculino
Vadinei,Sudeste,16,masculino
Vadineia,Nordeste,14,feminino
Vadir,Sudeste,106,masculino
Vadirene,Sudeste,69,feminino
Vadislau,Sul,14,masculino
Vadivino,Centro-Oeste,10,masculino
Vadomiro,Sudeste,17,masculino
Vadson,Nordeste,42,masculino
Vaeria,Sudeste,32,feminino
Vaessa,Sudeste,22,feminino
Vagener,Sudeste,27,masculino
Vager,Sudeste,28,masculino
Vaginer,Sudeste,40,masculino
Vagmar,Centro-Oeste,13,masculino
Vagna,Sudeste,196,feminino
Vagne,Sudeste,306,masculino
Vagner,Sudeste,65843,masculino
Vagnet,Sudeste,11,masculino
Vagno,Norte,150,masculino
Vaguener,Sudeste,16,masculino
Vaguine,Sudeste,11,masculino
Vaguiner,Sudeste,286,masculino
Vail,Sudeste,71,masculino
Vailda,Sudeste,15,feminino
Vailde,Sudeste,15,feminino
Vailson,Nordeste,172,masculino
Vailton,Nordeste,65,masculino
Vaina,Centro-Oeste,12,feminino
Vaine,Sudeste,34,ambos
Vainer,Sudeste,48,masculino
Vair,Sudeste,23,masculino
Vakeria,Sudeste,15,feminino
Vakquiria,Sudeste,12,desconhecido
Val,Sudeste,215,provavelmente_masculino
Valacir,Sul,73,provavelmente_feminino
Valaria,Sudeste,11,feminino
Valbenia,Nordeste,21,feminino
Valbenilson,Nordeste,11,masculino
Valber,Nordeste,1608,masculino
Valberio,Nordeste,12,masculino
Valberson,Norte,13,masculino
Valbert,Nordeste,56,masculino
Valberte,Nordeste,11,masculino
Valberth,Nordeste,12,masculino
Valberto,Nordeste,335,masculino
Valcacio,Norte,10,desconhecido
Valcedir,Sul,11,masculino
Valceir,Sudeste,50,masculino
Valceli,Sudeste,13,provavelmente_feminino
Valcelia,Nordeste,16,feminino
Valcelio,Nordeste,39,masculino
Valcemir,Norte,64,masculino
Valcenir,Sudeste,95,masculino
Valcenira,Norte,10,feminino
Valci,Sudeste,647,provavelmente_masculino
Valciane,Norte,34,feminino
Valciclei,Norte,62,masculino
Valcicleia,Norte,97,feminino
Valcicleide,Norte,18,feminino
Valcicley,Norte,12,desconhecido
Valcides,Sudeste,20,masculino
Valciele,Norte,12,feminino
Valcilane,Norte,19,feminino
Valcileia,Sudeste,36,feminino
Valcilene,Norte,520,feminino
Valcimar,Norte,251,masculino
Valcimara,Norte,44,feminino
Valcinei,Norte,207,masculino
Valcineia,Sudeste,77,feminino
Valcineide,Norte,58,feminino
Valcinete,Norte,51,feminino
Valciney,Norte,35,masculino
Valcione,Norte,13,provavelmente_masculino
Valcir,Sudeste,2904,masculino
Valcira,Sudeste,81,feminino
Valcirene,Norte,64,feminino
Valciria,Sudeste,21,feminino
Valcirlei,Norte,16,masculino
Valclecia,Nordeste,10,feminino
Valclecio,Nordeste,47,masculino
Valcleia,Sudeste,11,feminino
Valcleide,Sudeste,13,feminino
Valclides,Nordeste,10,masculino
Valcy,Sudeste,19,masculino
Valcyr,Sudeste,10,masculino
Valda,Sudeste,1944,feminino
Valdair,Sul,1147,masculino
Valdalia,Nordeste,11,feminino
Valde,Sudeste,33,masculino
Valdea,Sudeste,161,feminino
Valdean,Nordeste,76,masculino
Valdeane,Nordeste,324,feminino
Valdeberto,Nordeste,11,masculino
Valdec,Nordeste,79,masculino
Valdece,Nordeste,16,provavelmente_masculino
Valdeci,Sudeste,31091,provavelmente_masculino
Valdecia,Nordeste,34,feminino
Valdecina,Centro-Oeste,62,feminino
Valdecino,Sudeste,15,masculino
Valdecio,Nordeste,365,masculino
Valdecir,Sul,26210,masculino
Valdecira,Nordeste,208,feminino
Valdeciro,Sudeste,14,masculino
Valdeck,Nordeste,147,masculino
Valdecy,Sudeste,327,provavelmente_masculino
Valdecyr,Sudeste,33,masculino
Valdei,Sudeste,151,masculino
Valdeia,Sudeste,712,feminino
Valdeice,Sudeste,22,feminino
Valdeide,Sudeste,18,feminino
Valdeilda,Sudeste,10,feminino
Valdeildo,Sudeste,17,masculino
Valdeilson,Nordeste,276,masculino
Valdeilton,Nordeste,32,masculino
Valdeir,Sudeste,10808,masculino
Valdeirton,Nordeste,10,desconhecido
Valdeisa,Norte,28,feminino
Valdeise,Norte,17,feminino
Valdeiza,Norte,45,feminino
Valdejane,Nordeste,52,feminino
Valdek,Nordeste,43,masculino
Valdelaine,Sudeste,12,feminino
Valdelane,Nordeste,14,feminino
Valdelania,Nordeste,12,feminino
Valdelei,Sudeste,25,masculino
Valdeleide,Sudeste,10,feminino
Valdelena,Sudeste,12,feminino
Valdelene,Nordeste,57,feminino
Valdeli,Sudeste,418,provavelmente_masculino
Valdelia,Sudeste,63,feminino
Valdelice,Nordeste,12583,feminino
Valdelici,Nordeste,67,feminino
Valdelicia,Sudeste,56,feminino
Valdelicio,Sudeste,86,masculino
Valdelina,Sudeste,246,feminino
Valdeline,Nordeste,13,feminino
Valdelino,Sudeste,207,masculino
Valdelio,Nordeste,35,masculino
Valdelir,Sul,64,masculino
Valdelira,Norte,21,feminino
Valdelirio,Sul,92,masculino
Valdelis,Sudeste,32,feminino
Valdelise,Sudeste,28,feminino
Valdelita,Sudeste,30,feminino
Valdelito,Nordeste,24,masculino
Valdelivia,Nordeste,14,desconhecido
Valdeliz,Sudeste,12,feminino
Valdelucia,Nordeste,143,feminino
Valdema,Sudeste,30,masculino
Valdemar,Sudeste,25020,masculino
Valdemarina,Norte,206,feminino
Valdemario,Nordeste,31,masculino
Valdemberg,Nordeste,14,masculino
Valdeme,Nordeste,12,masculino
Valdemi,Nordeste,199,masculino
Valdemilson,Nordeste,80,masculino
Valdemilton,Sudeste,12,masculino
Valdemir,Sudeste,23845,masculino
Valdemira,Nordeste,808,feminino
Valdemiro,Sudeste,2058,masculino
Valdemor,Nordeste,11,masculino
Valdenberg,Nordeste,19,masculino
Valdene,Nordeste,319,provavelmente_feminino
Valdenei,Norte,158,masculino
Valdeneia,Sudeste,11,feminino
Valdeneide,Nordeste,62,feminino
Valdener,Nordeste,17,masculino
Valdenes,Sudeste,24,provavelmente_masculino
Valdenesio,Sul,10,masculino
Valdenete,Sudeste,18,feminino
Valdeney,Norte,26,masculino
Valdeni,Sudeste,684,provavelmente_masculino
Valdenia,Nordeste,2477,feminino
Valdenice,Nordeste,6055,feminino
Valdenici,Sudeste,34,feminino
Valdenicio,Sudeste,36,masculino
Valdenil,Centro-Oeste,14,masculino
Valdenilda,Sudeste,15,feminino
Valdenilde,Nordeste,15,feminino
Valdenildo,Sudeste,18,masculino
Valdenilson,Nordeste,721,masculino
Valdenilton,Nordeste,28,masculino
Valdenilza,Norte,13,feminino
Valdenio,Nordeste,544,masculino
Valdenir,Sudeste,4835,masculino
Valdenira,Nordeste,597,feminino
Valdenis,Nordeste,46,provavelmente_masculino
Valdenisa,Norte,26,feminino
Valdenise,Nordeste,293,feminino
Valdenisia,Nordeste,31,feminino
Valdenisio,Nordeste,48,masculino
Valdenisse,Sudeste,14,feminino
Valdenita,Sudeste,27,feminino
Valdeniza,Norte,94,feminino
Valdenize,Nordeste,122,feminino
Valdenizia,Nordeste,71,feminino
Valdenizio,Nordeste,21,masculino
Valdeno,Sudeste,10,masculino
Valdenor,Nordeste,1294,masculino
Valdenora,Nordeste,457,feminino
Valdenrique,Nordeste,10,desconhecido
Valdeny,Sudeste,10,ambos
Valdeon,Centro-Oeste,14,masculino
Valdeque,Nordeste,103,masculino
Valder,Sudeste,259,masculino
Valderci,Sudeste,174,masculino
Valdercir,Sudeste,19,masculino
Valderedo,Sudeste,48,masculino
Valderei,Sudeste,15,ambos
Valdereis,Sudeste,53,provavelmente_feminino
Valderene,Sudeste,44,feminino
Valderes,Sudeste,602,provavelmente_feminino
Valderesa,Sul,16,feminino
Valderez,Sudeste,846,feminino
Valdereza,Sul,43,feminino
Valderi,Nordeste,1362,masculino
Valderia,Sudeste,22,feminino
Valderice,Sudeste,180,feminino
Valderico,Sudeste,22,masculino
Valderina,Nordeste,340,feminino
Valderino,Centro-Oeste,14,masculino
Valderio,Nordeste,100,masculino
Valderir,Nordeste,161,masculino
Valderis,Sudeste,27,ambos
Valderiza,Nordeste,18,feminino
Valderlan,Nordeste,67,masculino
Valderlandia,Nordeste,21,feminino
Valderlane,Norte,30,feminino
Valderlania,Nordeste,37,feminino
Valderlanio,Nordeste,12,masculino
Valderlei,Sudeste,83,masculino
Valderleia,Sudeste,10,feminino
Valderlene,Nordeste,41,feminino
Valderley,Sudeste,11,Indefinido
Valderli,Norte,21,provavelmente_masculino
Valderly,Norte,10,desconhecido
Valdermar,Sudeste,18,masculino
Valdermir,Sudeste,15,masculino
Valderson,Centro-Oeste,101,masculino
Valdery,Nordeste,19,masculino
Valdes,Sudeste,44,masculino
Valdesi,Sudeste,64,provavelmente_masculino
Valdesio,Nordeste,55,masculino
Valdesir,Sudeste,28,masculino
Valdeson,Centro-Oeste,151,masculino
Valdetar,Sul,10,masculino
Valdetario,Sudeste,20,masculino
Valdete,Sudeste,18074,feminino
Valdeti,Sudeste,165,feminino
Valdetina,Sudeste,82,feminino
Valdetino,Sudeste,59,masculino
Valdevan,Nordeste,59,masculino
Valdevi,Sudeste,22,masculino
Valdevina,Sudeste,151,feminino
Valdevino,Sudeste,1780,masculino
Valdevir,Sudeste,111,masculino
Valdez,Sudeste,102,masculino
Valdezio,Nordeste,13,masculino
Valdi,Sudeste,399,masculino
Valdiael,Nordeste,22,masculino
Valdiana,Nordeste,501,feminino
Valdiane,Nordeste,306,feminino
Valdiano,Nordeste,14,masculino
Valdiberto,Nordeste,22,masculino
Valdic,Sudeste,10,masculino
Valdice,Nordeste,2309,feminino
Valdicea,Sudeste,62,feminino
Valdiceia,Sudeste,707,feminino
Valdicelia,Nordeste,71,feminino
Valdici,Sudeste,61,feminino
Valdicia,Sudeste,11,feminino
Valdicio,Nordeste,35,masculino
Valdick,Nordeste,15,masculino
Valdiclei,Norte,101,masculino
Valdicleia,Norte,112,feminino
Valdicleide,Nordeste,54,feminino
Valdiene,Nordeste,61,feminino
Valdiino,Centro-Oeste,22,masculino
Valdijane,Nordeste,22,feminino
Valdik,Sudeste,15,masculino
Valdilane,Nordeste,13,feminino
Valdilea,Sudeste,53,feminino
Valdilei,Sudeste,35,masculino
Valdileia,Sudeste,443,feminino
Valdileide,Nordeste,103,feminino
Valdilena,Norte,23,feminino
Valdilene,Nordeste,5461,feminino
Valdileni,Sudeste,11,feminino
Valdileno,Nordeste,51,masculino
Valdilson,Sudeste,42,masculino
Valdima,Sudeste,10,feminino
Valdimar,Nordeste,180,masculino
Valdimarina,Nordeste,11,desconhecido
Valdimario,Nordeste,12,masculino
Valdimea,Nordeste,12,desconhecido
Valdimeia,Nordeste,14,feminino
Valdimeire,Nordeste,46,feminino
Valdimere,Nordeste,16,feminino
Valdimir,Nordeste,222,masculino
Valdimira,Nordeste,107,feminino
Valdimiro,Nordeste,591,masculino
Valdina,Sudeste,514,feminino
Valdinalva,Nordeste,15,feminino
Valdinar,Nordeste,1428,masculino
Valdine,Sudeste,100,provavelmente_masculino
Valdinea,Sudeste,310,feminino
Valdinei,Sudeste,13538,masculino
Valdineia,Sudeste,7551,feminino
Valdineide,Nordeste,732,feminino
Valdineis,Sudeste,13,masculino
Valdinelia,Nordeste,42,feminino
Valdiner,Nordeste,18,masculino
Valdines,Sudeste,63,ambos
Valdinete,Nordeste,1080,feminino
Valdineti,Sudeste,13,feminino
Valdiney,Sudeste,300,masculino
Valdinez,Sudeste,22,provavelmente_masculino
Valdinho,Sudeste,18,masculino
Valdini,Sudeste,15,masculino
Valdinice,Nordeste,11,feminino
Valdinilson,Nordeste,15,masculino
Valdinir,Sudeste,11,Indefinido
Valdino,Sudeste,142,masculino
Valdinor,Norte,22,masculino
Valdionor,Nordeste,231,masculino
Valdique,Sudeste,35,masculino
Valdir,Sudeste,75965,masculino
Valdira,Nordeste,2002,feminino
Valdiran,Nordeste,42,masculino
Valdire,Sudeste,13,feminino
Valdirene,Sudeste,21897,feminino
Valdireni,Sudeste,61,feminino
Valdireno,Sudeste,12,masculino
Valdiria,Nordeste,151,feminino
Valdiro,Sul,14,masculino
Valdiron,Centro-Oeste,35,masculino
Valdisa,Norte,33,feminino
Valdisia,Nordeste,109,feminino
Valdisio,Nordeste,60,masculino
Valdisnei,Sudeste,15,masculino
Valdison,Centro-Oeste,258,masculino
Valdisson,Centro-Oeste,10,masculino
Valdite,Sudeste,105,feminino
Valditi,Sudeste,13,feminino
Valdito,Nordeste,17,masculino
Valdiva,Sudeste,209,feminino
Valdivan,Nordeste,90,masculino
Valdivania,Sudeste,12,feminino
Valdivia,Sudeste,721,feminino
Valdivina,Centro-Oeste,2005,feminino
Valdivino,Centro-Oeste,11177,masculino
Valdivio,Sudeste,560,masculino
Valdivo,Nordeste,28,masculino
Valdiza,Norte,396,feminino
Valdizar,Nordeste,55,masculino
Valdizia,Nordeste,207,feminino
Valdizio,Nordeste,71,masculino
Valdmir,Sudeste,13,masculino
Valdnei,Sudeste,74,masculino
Valdneia,Nordeste,38,feminino
Valdo,Sudeste,2128,masculino
Valdoberto,Nordeste,10,masculino
Valdoci,Sul,27,masculino
Valdocir,Sul,75,masculino
Valdoilson,Nordeste,14,masculino
Valdoir,Sul,1072,masculino
Valdomir,Sudeste,55,masculino
Valdomira,Sudeste,489,feminino
Valdomiro,Sudeste,16540,masculino
Valdone,Nordeste,11,masculino
Valdones,Nordeste,10,masculino
Valdonier,Sudeste,17,masculino
Valdonir,Sul,30,masculino
Valdori,Sul,116,masculino
Valdovino,Sudeste,14,masculino
Valdr,Sudeste,11,masculino
Valdson,Nordeste,431,masculino
Valduir,Sul,11,masculino
Valdyr,Sudeste,26,masculino
Valecia,Nordeste,10,feminino
Valeia,Sudeste,13,feminino
Valeira,Sudeste,53,feminino
Valena,Norte,75,feminino
Valentim,Sudeste,1204,masculino
Valentin,Sudeste,794,masculino
Valentina,Sudeste,4954,feminino
Valentine,Sul,72,feminino
Valentino,Sudeste,151,masculino
Valer,Sudeste,11,masculino
Valera,Sudeste,42,feminino
Valerci,Sul,11,desconhecido
Valeri,Sudeste,58,provavelmente_feminino
Valeria,Sudeste,98508,feminino
Valeriana,Sudeste,70,feminino
Valeriano,Sudeste,165,masculino
Valerie,Sudeste,50,feminino
Valerio,Sudeste,2850,masculino
Valery,Sudeste,17,feminino
Valesca,Sudeste,3566,feminino
Valeska,Sudeste,1442,feminino
Valessa,Sudeste,46,feminino
Valetim,Sudeste,10,masculino
Valetin,Sudeste,11,masculino
Valetina,Sudeste,22,feminino
Valfran,Nordeste,132,masculino
Valfredo,Nordeste,819,masculino
Valfrido,Nordeste,278,masculino
Valguiria,Sudeste,12,feminino
Vali,Sul,119,feminino
Valir,Sudeste,11,masculino
Valiria,Sudeste,10,feminino
Valkiria,Sudeste,820,feminino
Valma,Sudeste,201,feminino
Valmar,Nordeste,112,masculino
Valmara,Nordeste,13,feminino
Valmario,Nordeste,14,masculino
Valmer,Sudeste,27,masculino
Valmeri,Sul,11,masculino
Valmerice,Nordeste,10,desconhecido
Valmi,Sudeste,108,provavelmente_masculino
Valmiceia,Nordeste,10,desconhecido
Valmicio,Sul,12,masculino
Valmique,Nordeste,12,masculino
Valmir,Sudeste,38274,masculino
Valmira,Nordeste,3355,feminino
Valmiral,Sudeste,24,masculino
Valmiran,Nordeste,14,masculino
Valmirando,Nordeste,11,masculino
Valmirene,Nordeste,18,feminino
Valmirete,Nordeste,125,feminino
Valmiria,Sudeste,77,feminino
Valmiro,Sudeste,249,masculino
Valmor,Sul,9756,masculino
Valnei,Nordeste,1844,masculino
Valneia,Nordeste,14,feminino
Valneide,Nordeste,523,feminino
Valner,Sudeste,35,masculino
Valnes,Sul,10,masculino
Valnete,Sudeste,38,feminino
Valney,Nordeste,98,masculino
Valni,Sul,18,ambos
Valnia,Nordeste,12,desconhecido
Valnice,Nordeste,429,feminino
Valnide,Sudeste,10,feminino
Valnilson,Nordeste,12,masculino
Valnir,Sudeste,118,masculino
Valnira,Nordeste,30,feminino
Valnise,Nordeste,15,feminino
Valnisia,Nordeste,104,feminino
Valniza,Norte,10,feminino
Valnizia,Nordeste,76,feminino
Valnoir,Nordeste,11,masculino
Valonia,Nordeste,48,feminino
Valqiria,Sudeste,15,feminino
Valquenia,Centro-Oeste,10,feminino
Valquer,Sudeste,13,masculino
Valquimar,Norte,39,masculino
Valquir,Sudeste,91,masculino
Valquira,Sudeste,163,feminino
Valquirene,Nordeste,10,feminino
Valquires,Sudeste,11,masculino
Valquiri,Sudeste,21,feminino
Valquiria,Sudeste,24608,feminino
Valquirio,Sudeste,40,masculino
Valquria,Sudeste,30,feminino
Valria,Sudeste,20,feminino
Valricelio,Nordeste,18,masculino
Valsir,Sudeste,10,masculino
Valtair,Sudeste,1789,masculino
Valtania,Nordeste,14,feminino
Valte,Sudeste,95,masculino
Valteci,Sudeste,85,masculino
Valtecio,Nordeste,76,masculino
Valtecir,Sudeste,86,masculino
Valtei,Sudeste,10,masculino
Valteir,Centro-Oeste,702,masculino
Valtemar,Sudeste,14,masculino
Valtemi,Nordeste,10,masculino
Valtemir,Nordeste,496,masculino
Valtenci,Sudeste,40,masculino
Valtencir,Sudeste,365,masculino
Valtenes,Nordeste,51,masculino
Valteni,Centro-Oeste,10,masculino
Valtenice,Sudeste,14,feminino
Valtenio,Nordeste,37,masculino
Valtenir,Centro-Oeste,97,masculino
Valtenis,Nordeste,32,masculino
Valtenison,Nordeste,18,desconhecido
Valtenisson,Nordeste,23,desconhecido
Valteno,Centro-Oeste,11,masculino
Valtenor,Sudeste,19,masculino
Valter,Sudeste,64584,masculino
Valterci,Sudeste,37,masculino
Valtercides,Sudeste,97,masculino
Valtercio,Nordeste,95,masculino
Valterio,Nordeste,15,masculino
Valterlan,Nordeste,12,masculino
Valterlei,Sudeste,12,masculino
Valterli,Nordeste,22,masculino
Valterlina,Nordeste,28,feminino
Valterlino,Nordeste,68,masculino
Valternei,Nordeste,313,masculino
Valterson,Sudeste,65,masculino
Valti,Sudeste,11,masculino
Valtina,Norte,20,feminino
Valtineia,Sudeste,12,desconhecido
Valtinho,Centro-Oeste,11,masculino
Valtino,Sudeste,13,masculino
Valtir,Sudeste,37,masculino
Valto,Centro-Oeste,64,masculino
Valtoir,Sul,47,masculino
Valton,Centro-Oeste,16,masculino
Valtor,Sul,53,masculino
Valtrudes,Sul,126,provavelmente_feminino
Valtuir,Centro-Oeste,112,masculino
Valvir,Sudeste,12,masculino
Valzenir,Nordeste,26,masculino
Vamaria,Sudeste,26,feminino
Vamberto,Nordeste,263,masculino
Vamilson,Norte,19,masculino
Vamir,Sudeste,65,masculino
Van,Sudeste,45,masculino
Vana,Sudeste,95,feminino
Vanailde,Nordeste,26,feminino
Vanaldo,Sudeste,14,masculino
Vanassa,Sudeste,15,feminino
Vanberto,Nordeste,89,masculino
Vanclei,Sudeste,49,masculino
Vancleide,Nordeste,20,feminino
Vancler,Sudeste,10,masculino
Vanda,Sudeste,38774,feminino
Vandaik,Sudeste,12,desconhecido
Vandair,Centro-Oeste,29,ambos
Vandalci,Sudeste,13,feminino
Vandalice,Sudeste,14,feminino
Vandalucia,Sudeste,12,feminino
Vande,Sudeste,36,masculino
Vandeberg,Nordeste,19,masculino
Vandeci,Sudeste,103,ambos
Vandecir,Sudeste,37,provavelmente_masculino
Vandecleide,Sudeste,11,feminino
Vandei,Sudeste,15,masculino
Vandeilda,Sudeste,17,feminino
Vandeildo,Sudeste,16,masculino
Vandeilson,Nordeste,355,masculino
Vandeilton,Centro-Oeste,17,masculino
Vandeir,Sudeste,822,masculino
Vandelan,Norte,11,masculino
Vandelei,Sudeste,262,masculino
Vandeleia,Sudeste,46,feminino
Vandeley,Sudeste,18,masculino
Vandeli,Sudeste,58,ambos
Vandelice,Sudeste,31,feminino
Vandelina,Sudeste,11,feminino
Vandelino,Sudeste,87,masculino
Vandelma,Nordeste,27,feminino
Vandelson,Nordeste,37,masculino
Vandelucia,Sudeste,11,feminino
Vandemberg,Nordeste,50,masculino
Vandembergue,Nordeste,10,desconhecido
Vandemir,Sudeste,10,masculino
Vandenberg,Nordeste,40,masculino
Vandenbergue,Nordeste,10,masculino
Vandenilson,Norte,11,masculino
Vander,Sudeste,8412,masculino
Vanderberg,Nordeste,13,masculino
Vanderci,Sudeste,616,provavelmente_masculino
Vanderclei,Norte,34,masculino
Vandercleia,Norte,10,feminino
Vanderei,Sudeste,18,masculino
Vanderlaine,Sudeste,48,feminino
Vanderlam,Norte,14,masculino
Vanderlan,Nordeste,634,masculino
Vanderlandia,Sudeste,35,feminino
Vanderlane,Norte,132,feminino
Vanderlani,Norte,10,feminino
Vanderlania,Nordeste,159,feminino
Vanderlanio,Nordeste,12,masculino
Vanderlea,Sudeste,274,feminino
Vanderlei,Sudeste,54456,masculino
Vanderleia,Sudeste,11340,feminino
Vanderleide,Sudeste,10,feminino
Vanderlene,Nordeste,283,feminino
Vanderley,Sudeste,4145,masculino
Vanderleya,Sudeste,12,feminino
Vanderli,Sudeste,3734,ambos
Vanderlice,Sudeste,127,feminino
Vanderlin,Nordeste,15,masculino
Vanderlina,Sudeste,70,feminino
Vanderlino,Nordeste,315,masculino
Vanderlita,Nordeste,23,feminino
Vanderlito,Nordeste,26,masculino
Vanderlri,Sudeste,10,masculino
Vanderluce,Nordeste,10,feminino
Vanderluci,Sudeste,24,feminino
Vanderlucia,Nordeste,489,feminino
Vanderlucio,Sudeste,841,masculino
Vanderly,Sudeste,142,ambos
Vandernilson,Norte,13,masculino
Vandersi,Sudeste,10,masculino
Vandersom,Sudeste,97,masculino
Vanderson,Sudeste,11248,masculino
Vanderval,Nordeste,65,masculino
Vandeson,Nordeste,126,masculino
Vandete,Nordeste,1065,feminino
Vandeti,Sudeste,14,feminino
Vandeval,Sudeste,11,masculino
Vandi,Sudeste,29,provavelmente_masculino
Vandick,Nordeste,11,masculino
Vandilma,Nordeste,111,feminino
Vandilson,Nordeste,489,masculino
Vandina,Sudeste,13,feminino
Vandinei,Sudeste,17,masculino
Vandineia,Sudeste,18,feminino
Vandir,Sudeste,913,masculino
Vandira,Sudeste,309,feminino
Vandison,Norte,21,masculino
Vandivaldo,Sudeste,11,masculino
Vando,Sudeste,2993,masculino
Vandoir,Sul,33,masculino
Vandre,Sudeste,122,masculino
Vandrea,Sudeste,10,feminino
Vandrei,Sudeste,16,masculino
Vandreia,Sudeste,43,feminino
Vandressa,Sul,67,feminino
Vandreza,Norte,14,feminino
Vandrigo,Sul,17,masculino
Vandrlei,Sudeste,18,masculino
Vandro,Sudeste,52,masculino
Vandson,Nordeste,69,masculino
Vandui,Sudeste,10,masculino
Vanduir,Sudeste,49,masculino
Vane,Sudeste,35,feminino
Vanea,Sudeste,51,feminino
Vaneca,Sudeste,20,feminino
Vanei,Sudeste,63,Indefinido
Vaneia,Sudeste,10,feminino
Vaneide,Nordeste,1753,feminino
Vaneila,Nordeste,13,feminino
Vaneli,Sul,33,feminino
Vanelia,Sudeste,12,feminino
Vanelson,Sudeste,13,masculino
Vaner,Sudeste,126,masculino
Vanerlei,Sudeste,14,masculino
Vanes,Sudeste,11,provavelmente_feminino
Vanesa,Sudeste,4350,feminino
Vanesca,Nordeste,250,feminino
Vanesia,Sudeste,18,feminino
Vaneska,Nordeste,153,feminino
Vaness,Sudeste,52,feminino
Vanessa,Sudeste,194108,feminino
Vanesssa,Sudeste,20,feminino
Vanete,Sudeste,1205,feminino
Vaneti,Sudeste,10,feminino
Vaneuza,Sudeste,15,feminino
Vaneza,Sudeste,187,feminino
Vanezia,Sudeste,10,feminino
Vangela,Norte,154,feminino
Vangivaldo,Nordeste,48,masculino
Vangleison,Nordeste,14,masculino
Vanha,Norte,16,feminino
Vani,Sudeste,2535,feminino
Vania,Sudeste,72116,feminino
Vanice,Sudeste,1196,feminino
Vanici,Sudeste,16,feminino
Vanicia,Sudeste,10,feminino
Vanicleia,Sudeste,11,feminino
Vanicleide,Nordeste,54,feminino
Vanide,Sudeste,13,feminino
Vaniel,Sudeste,13,masculino
Vaniele,Nordeste,267,feminino
Vanieli,Sudeste,17,feminino
Vanil,Sudeste,110,provavelmente_masculino
Vanila,Sudeste,28,feminino
Vanilce,Sudeste,151,feminino
Vanilda,Sudeste,13430,feminino
Vanilde,Sudeste,1754,feminino
Vanildes,Centro-Oeste,106,feminino
Vanildo,Sudeste,2945,masculino
Vanilma,Nordeste,28,feminino
Vanilo,Nordeste,10,masculino
Vanilsa,Sudeste,218,feminino
Vanilse,Sudeste,40,feminino
